Country,Year,Disease_Name,Avg_Mortality,Mortality_Rank
Brazil,2017,Alzheimer's Disease,5.5240860215053766,2
Brazil,2017,HIV/AIDS,5.4363440860215064,3
Brazil,2017,Polio,5.3904854368932043,4
Brazil,2017,Zika,5.2685321100917424,5
France,2018,Cancer,5.734529914529916,1
France,2018,Leprosy,5.5009708737864074,2
France,2018,Ebola,5.4444578313253,3
France,2018,Rabies,5.3031428571428565,4
France,2018,COVID-19,5.288,5
Nigeria,2020,Parkinson's Disease,5.5031818181818171,1
Nigeria,2020,Zika,5.4865999999999993,2
Nigeria,2020,Leprosy,5.4380219780219781,3
Nigeria,2020,COVID-19,5.3183333333333342,4
Nigeria,2020,Rabies,5.2838888888888906,5
Australia,2021,Asthma,5.8521176470588223,1
Australia,2021,Influenza,5.5005825242718451,2
Australia,2021,COVID-19,5.3818279569892482,3
Australia,2021,Rabies,5.3717582417582426,4
Australia,2021,Parkinson's Disease,5.3488990825688081,5
USA,2021,Cancer,5.587299999999999,1
USA,2021,Hypertension,5.359782608695653,2
USA,2021,Dengue,5.3292045454545454,3
USA,2021,Hepatitis,5.2687628865979352,4
USA,2021,Zika,5.2427358490566043,5
Italy,2022,Ebola,5.5399065420560731,1
Italy,2022,Diabetes,5.5171276595744665,2
Italy,2022,Dengue,5.4981818181818189,3
Italy,2022,Cholera,5.4415789473684244,4
Italy,2022,HIV/AIDS,5.4000000000000012,5
Germany,2002,Cholera,5.6215277777777759,1
Germany,2002,COVID-19,5.6126744186046515,2
Germany,2002,Alzheimer's Disease,5.4674509803921554,3
Germany,2002,HIV/AIDS,5.4281,4
Germany,2002,Asthma,5.4169662921348314,5
South Africa,2021,Rabies,5.7392857142857148,1
South Africa,2021,Ebola,5.6191999999999975,2
South Africa,2021,Asthma,5.42375,3
South Africa,2021,Cancer,5.3019587628865974,4
South Africa,2021,Cholera,5.2809523809523808,5
UK,2001,Diabetes,5.519907407407409,1
UK,2001,Ebola,5.4372222222222231,2
UK,2001,Leprosy,5.3937500000000007,3
UK,2001,Tuberculosis,5.3299019607843112,4
UK,2001,Hypertension,5.3270967741935475,5
Japan,2002,Cholera,5.6359999999999983,1
Japan,2002,Hepatitis,5.5086734693877544,2
Japan,2002,Influenza,5.3165116279069737,3
Japan,2002,Malaria,5.2828282828282811,4
Japan,2002,Alzheimer's Disease,5.2513675213675235,5
Indonesia,2020,Cholera,5.5952631578947374,1
Indonesia,2020,Hepatitis,5.5688571428571434,2
Indonesia,2020,Influenza,5.4558947368421036,3
Indonesia,2020,Hypertension,5.3057425742574251,4
Indonesia,2020,Diabetes,5.2828421052631622,5
Indonesia,2021,COVID-19,5.4013636363636373,1
Indonesia,2021,Alzheimer's Disease,5.36191489361702,2
Indonesia,2021,Tuberculosis,5.2890217391304333,3
Indonesia,2021,Influenza,5.269375000000001,4
Indonesia,2021,Diabetes,5.2677669902912641,5
Argentina,2024,Dengue,5.5187777777777747,1
Argentina,2024,Parkinson's Disease,5.4465625,2
Argentina,2024,Tuberculosis,5.3374999999999986,3
Argentina,2024,Asthma,5.3016393442622931,4
Argentina,2024,HIV/AIDS,5.2056410256410244,5
Nigeria,2001,Dengue,5.5745544554455453,1
Nigeria,2001,COVID-19,5.501720430107528,2
Nigeria,2001,Rabies,5.3212087912087895,3
Nigeria,2001,Asthma,5.3086666666666673,4
Nigeria,2001,Tuberculosis,5.29826923076923,5
Canada,2005,Rabies,5.49158878504673,1
Canada,2005,Hypertension,5.284803921568626,2
Canada,2005,Parkinson's Disease,5.2734693877551049,3
Canada,2005,Cholera,5.25418367346939,4
Canada,2005,Influenza,5.2519417475728165,5
Germany,2013,Dengue,5.7342372881355939,1
Germany,2013,Hepatitis,5.6266990291262129,2
Germany,2013,Malaria,5.426530612244898,3
Germany,2013,Tuberculosis,5.1961956521739125,4
Germany,2013,Ebola,5.1610526315789453,5
Saudi Arabia,2015,Diabetes,5.743076923076921,1
Saudi Arabia,2015,HIV/AIDS,5.5233653846153858,2
Saudi Arabia,2015,Rabies,5.4853488372093029,3
Saudi Arabia,2015,Dengue,5.475487804878048,4
Saudi Arabia,2015,Asthma,5.2940566037735852,5
Australia,2003,Dengue,5.46813186813187,1
Australia,2003,Influenza,5.426874999999999,2
Australia,2003,Measles,5.4069369369369378,3
Australia,2003,HIV/AIDS,5.3338333333333345,4
Australia,2003,Tuberculosis,5.285,5
Mexico,2003,Dengue,5.4859574468085084,1
Mexico,2003,Diabetes,5.43949494949495,2
Mexico,2003,Hypertension,5.4242045454545451,3
Mexico,2003,Tuberculosis,5.3588,4
Mexico,2003,Zika,5.2907142857142864,5
France,2004,Cholera,5.6039603960396063,1
France,2004,Influenza,5.4598347107438,2
France,2004,HIV/AIDS,5.4292631578947352,3
France,2004,Malaria,5.369882352941179,4
France,2004,Dengue,5.336732673267325,5
Nigeria,2017,Influenza,5.546415094339622,1
Nigeria,2017,Hypertension,5.45478260869565,2
Nigeria,2017,Cancer,5.3458163265306125,3
Nigeria,2017,Alzheimer's Disease,5.3349532710280378,4
Nigeria,2017,COVID-19,5.3315217391304364,5
Saudi Arabia,2018,Influenza,5.5545360824742263,1
Saudi Arabia,2018,Cancer,5.3958695652173878,2
Saudi Arabia,2018,Dengue,5.3883000000000019,3
Saudi Arabia,2018,Asthma,5.3560215053763418,4
Saudi Arabia,2018,Diabetes,5.2756043956043968,5
USA,2018,Ebola,5.4469473684210525,1
USA,2018,Cancer,5.4386458333333305,2
USA,2018,Measles,5.4343298969072169,3
USA,2018,Parkinson's Disease,5.3456481481481495,4
USA,2018,Tuberculosis,5.2,5
Japan,2004,Tuberculosis,5.5299047619047608,1
Japan,2004,Influenza,5.4365217391304315,2
Japan,2004,Rabies,5.38103448275862,3
Japan,2004,HIV/AIDS,5.3712605042016808,4
Japan,2004,Hypertension,5.2374999999999989,5
Indonesia,2005,Tuberculosis,5.8364179104477589,1
Indonesia,2005,Parkinson's Disease,5.6871844660194188,2
Indonesia,2005,Cancer,5.6096907216494829,3
Indonesia,2005,HIV/AIDS,5.4498863636363613,4
Indonesia,2005,Zika,5.4063736263736271,5
UK,2006,Diabetes,5.6152808988764029,1
UK,2006,Zika,5.4594565217391313,2
UK,2006,Cancer,5.3803921568627455,3
UK,2006,Alzheimer's Disease,5.34105769230769,4
UK,2006,Asthma,5.2415238095238106,5
South Africa,2008,Dengue,5.5983950617283957,1
South Africa,2008,Measles,5.35342857142857,2
South Africa,2008,Rabies,5.2652040816326524,3
South Africa,2008,Cancer,5.218211382113819,4
South Africa,2008,Diabetes,5.184230769230771,5
Australia,2014,Cholera,5.5670270270270281,1
Australia,2014,Ebola,5.36,2
Australia,2014,Tuberculosis,5.3144230769230774,3
Australia,2014,Malaria,5.2529059829059834,4
Australia,2014,Hepatitis,5.22757894736842,5
USA,2023,Polio,5.5690566037735838,1
USA,2023,Tuberculosis,5.3571171171171157,2
USA,2023,Rabies,5.2312999999999983,3
USA,2023,Cancer,5.1496739130434781,4
USA,2023,Hepatitis,5.0844897959183664,5
Italy,2005,Alzheimer's Disease,5.5333009708737828,1
Italy,2005,Measles,5.5037373737373754,2
Italy,2005,Polio,5.4037499999999969,3
Italy,2005,Hypertension,5.381388888888889,4
Italy,2005,Hepatitis,5.3064210526315794,5
Italy,2006,Influenza,5.2872043010752714,1
Italy,2006,Asthma,5.2835164835164843,2
Italy,2006,Ebola,5.23970297029703,3
Italy,2006,COVID-19,5.2028571428571428,4
Italy,2006,HIV/AIDS,5.1566326530612265,5
Russia,2016,Hepatitis,5.48951219512195,1
Russia,2016,Diabetes,5.4504054054054079,2
Russia,2016,Alzheimer's Disease,5.3553999999999968,3
Russia,2016,Hypertension,5.2841818181818176,4
Russia,2016,Zika,5.2721348314606775,5
Australia,2018,Cancer,5.5143965517241389,1
Australia,2018,Diabetes,5.4421649484536081,2
Australia,2018,Asthma,5.4406862745098019,3
Australia,2018,HIV/AIDS,5.3901941747572826,4
Australia,2018,Cholera,5.2079591836734691,5
Mexico,2020,Hepatitis,5.5238679245283029,1
Mexico,2020,Malaria,5.3260176991150434,2
Mexico,2020,Alzheimer's Disease,5.3060204081632634,3
Mexico,2020,COVID-19,5.3004716981132063,4
Mexico,2020,Cholera,5.2953465346534676,5
USA,2002,Influenza,5.5653271028037379,1
USA,2002,Rabies,5.4904444444444431,2
USA,2002,Zika,5.4587999999999992,3
USA,2002,Hepatitis,5.4436585365853656,4
USA,2002,Cancer,5.3321875,5
Australia,2006,Dengue,5.4187128712871289,1
Australia,2006,HIV/AIDS,5.3141758241758277,2
Australia,2006,Parkinson's Disease,5.23242718446602,3
Australia,2006,Measles,5.1592708333333315,4
Australia,2006,Hypertension,5.141304347826086,5
Germany,2010,Asthma,5.4793069306930686,1
Germany,2010,Dengue,5.4129999999999985,2
Germany,2010,HIV/AIDS,5.3992857142857149,3
Germany,2010,Hypertension,5.3148000000000009,4
Germany,2010,Cancer,5.3093388429752064,5
Germany,2016,Ebola,5.6926262626262654,1
Germany,2016,Hepatitis,5.5791566265060224,2
Germany,2016,Parkinson's Disease,5.5222471910112372,3
Germany,2016,Rabies,5.5135643564356451,4
Germany,2016,Hypertension,5.4297520661157019,5
USA,2016,Malaria,5.462115384615382,1
USA,2016,Alzheimer's Disease,5.4453465346534644,2
USA,2016,Cancer,5.3764705882352937,3
USA,2016,Parkinson's Disease,5.1541747572815524,4
USA,2016,Asthma,5.1497916666666654,5
Italy,2023,Cholera,5.651574074074075,1
Italy,2023,Rabies,5.6385185185185165,2
Italy,2023,Hepatitis,5.346705882352941,3
Italy,2023,Dengue,5.3383870967741949,4
Italy,2023,Parkinson's Disease,5.200537634408601,5
South Africa,2023,HIV/AIDS,5.5242016806722711,1
South Africa,2023,Leprosy,5.4611926605504557,2
South Africa,2023,Ebola,5.4487850467289727,3
South Africa,2023,Hypertension,5.3659183673469375,4
South Africa,2023,COVID-19,5.3022916666666635,5
Nigeria,2002,Malaria,5.5651063829787244,1
Nigeria,2002,Ebola,5.5143877551020424,2
Nigeria,2002,Hepatitis,5.4844761904761921,3
Nigeria,2002,Dengue,5.4569411764705871,4
Nigeria,2002,Tuberculosis,5.4246511627906964,5
China,2017,Alzheimer's Disease,5.8287619047619055,1
China,2017,Cholera,5.36669642857143,2
China,2017,Asthma,5.3118584070796464,3
China,2017,Tuberculosis,5.3000000000000016,4
China,2017,COVID-19,5.2631730769230778,5
Turkey,2024,Cancer,5.4559770114942507,1
Turkey,2024,Diabetes,5.3474468085106359,2
Turkey,2024,Leprosy,5.344731182795698,3
Turkey,2024,COVID-19,5.3317391304347828,4
Turkey,2024,Alzheimer's Disease,5.28378947368421,5
Argentina,2002,Ebola,5.5642391304347827,1
Argentina,2002,Tuberculosis,5.3602752293577973,2
Argentina,2002,Alzheimer's Disease,5.2958064516129024,3
Argentina,2002,Asthma,5.1842857142857159,4
Argentina,2002,Parkinson's Disease,5.1584112149532722,5
Turkey,2004,HIV/AIDS,5.4379279279279276,1
Turkey,2004,Cholera,5.3331999999999971,2
Turkey,2004,Alzheimer's Disease,5.2867441860465112,3
Turkey,2004,Hepatitis,5.2736170212765927,4
Turkey,2004,Cancer,5.2664516129032251,5
Japan,2005,Asthma,5.62641304347826,1
Japan,2005,COVID-19,5.3973333333333322,2
Japan,2005,Cholera,5.2763541666666658,3
Japan,2005,Parkinson's Disease,5.2096428571428559,4
Japan,2005,Ebola,5.2011111111111124,5
Italy,2008,Cholera,5.5593877551020414,1
Italy,2008,Zika,5.4492553191489383,2
Italy,2008,Rabies,5.3645283018867911,3
Italy,2008,Cancer,5.3237623762376227,4
Italy,2008,Polio,5.3221428571428593,5
Saudi Arabia,2012,COVID-19,5.509368421052633,1
Saudi Arabia,2012,Zika,5.3531730769230759,2
Saudi Arabia,2012,Rabies,5.25576923076923,3
Saudi Arabia,2012,Dengue,5.240947368421053,4
Saudi Arabia,2012,Asthma,5.2400000000000029,5
Turkey,2013,Dengue,5.5336263736263733,1
Turkey,2013,Malaria,5.4707216494845348,2
Turkey,2013,Hypertension,5.415116279069764,3
Turkey,2013,Ebola,5.3519753086419772,4
Turkey,2013,Rabies,5.3461999999999987,5
UK,2019,Alzheimer's Disease,5.4759375000000006,1
UK,2019,Asthma,5.3529661016949142,2
UK,2019,Influenza,5.3503,3
UK,2019,Dengue,5.2197196261682235,4
UK,2019,Zika,5.2196116504854384,5
Germany,2024,Parkinson's Disease,6.0817475728155355,1
Germany,2024,Measles,5.6817777777777776,2
Germany,2024,Hypertension,5.3790425531914883,3
Germany,2024,Hepatitis,5.25107843137255,4
Germany,2024,HIV/AIDS,5.2432203389830487,5
Brazil,2000,Cancer,5.44413043478261,1
Brazil,2000,Hepatitis,5.4296153846153876,2
Brazil,2000,Malaria,5.3715999999999982,3
Brazil,2000,Influenza,5.3679629629629622,4
Brazil,2000,Hypertension,5.3183018867924536,5
Canada,2004,Zika,5.3483505154639177,1
Canada,2004,Leprosy,5.3230927835051558,2
Canada,2004,Cancer,5.2662385321100906,3
Canada,2004,Parkinson's Disease,5.1885849056603774,4
Canada,2004,Ebola,5.17747663551402,5
UK,2004,Rabies,5.425108695652173,1
UK,2004,Zika,5.4160638297872348,2
UK,2004,COVID-19,5.31908163265306,3
UK,2004,Hypertension,5.268877551020406,4
UK,2004,Alzheimer's Disease,5.2542105263157914,5
Argentina,2007,Ebola,5.4474226804123695,1
Argentina,2007,Zika,5.41264367816092,2
Argentina,2007,Dengue,5.38588785046729,3
Argentina,2007,Malaria,5.2751456310679607,4
Argentina,2007,Diabetes,5.2606382978723429,5
UK,2009,Tuberculosis,5.534680851063829,1
UK,2009,Malaria,5.40650485436893,2
UK,2009,COVID-19,5.3204950495049514,3
UK,2009,Cholera,5.3020000000000005,4
UK,2009,Hypertension,5.2894067796610171,5
USA,2014,Hypertension,5.484329896907215,1
USA,2014,HIV/AIDS,5.3727450980392133,2
USA,2014,Polio,5.3320270270270251,3
USA,2014,Cancer,5.28032608695652,4
USA,2014,Zika,5.2607692307692284,5
Japan,2016,Alzheimer's Disease,5.4982352941176469,1
Japan,2016,Polio,5.4686666666666666,2
Japan,2016,Influenza,5.4115999999999991,3
Japan,2016,Zika,5.2804901960784312,4
Japan,2016,Hypertension,5.2531958762886584,5
Canada,2009,Malaria,5.7098999999999975,1
Canada,2009,Polio,5.3285217391304371,2
Canada,2009,Influenza,5.3213513513513515,3
Canada,2009,Zika,5.3155238095238113,4
Canada,2009,Alzheimer's Disease,5.2090099009901,5
Saudi Arabia,2010,Polio,5.4581720430107525,1
Saudi Arabia,2010,Dengue,5.3452808988764051,2
Saudi Arabia,2010,Leprosy,5.3129565217391308,3
Saudi Arabia,2010,COVID-19,5.1887387387387367,4
Saudi Arabia,2010,Influenza,5.1173958333333349,5
Saudi Arabia,2011,Malaria,5.4981578947368428,1
Saudi Arabia,2011,Cancer,5.3765116279069778,2
Saudi Arabia,2011,COVID-19,5.356065573770489,3
Saudi Arabia,2011,Hypertension,5.3289247311827941,4
Saudi Arabia,2011,Alzheimer's Disease,5.3186516853932577,5
Turkey,2022,Cancer,5.4997938144329908,1
Turkey,2022,Diabetes,5.4956000000000014,2
Turkey,2022,Influenza,5.49018348623853,3
Turkey,2022,Malaria,5.4882417582417578,4
Turkey,2022,Cholera,5.4403703703703679,5
India,2002,Leprosy,5.9986904761904771,1
India,2002,Malaria,5.6246666666666671,2
India,2002,Zika,5.6134905660377363,3
India,2002,Alzheimer's Disease,5.4812844036697248,4
India,2002,Hepatitis,5.36826530612245,5
Russia,2008,Parkinson's Disease,5.5204705882352938,1
Russia,2008,Cholera,5.5019540229885058,2
Russia,2008,Diabetes,5.4342187500000012,3
Russia,2008,Asthma,5.389811320754716,4
Russia,2008,COVID-19,5.3755445544554465,5
Nigeria,2009,Tuberculosis,5.48313725490196,1
Nigeria,2009,Rabies,5.4469230769230741,2
Nigeria,2009,Dengue,5.359591836734694,3
Nigeria,2009,Leprosy,5.3587155963302777,4
Nigeria,2009,Hypertension,5.314761904761907,5
UK,2016,Tuberculosis,5.6144628099173559,1
UK,2016,Hypertension,5.6115306122448976,2
UK,2016,Alzheimer's Disease,5.50835164835165,3
UK,2016,Diabetes,5.3829906542056092,4
UK,2016,Polio,5.3601626016260164,5
France,2003,Cancer,5.4391919191919165,1
France,2003,Cholera,5.4207407407407393,2
France,2003,COVID-19,5.3595238095238082,3
France,2003,Tuberculosis,5.31826923076923,4
France,2003,Measles,5.2834482758620682,5
Saudi Arabia,2007,Cholera,5.758828828828829,1
Saudi Arabia,2007,COVID-19,5.4584210526315777,2
Saudi Arabia,2007,Influenza,5.4469230769230776,3
Saudi Arabia,2007,Rabies,5.4078313253012054,4
Saudi Arabia,2007,Hepatitis,5.309425287356321,5
France,2008,Hypertension,5.82529411764706,1
France,2008,Parkinson's Disease,5.6410476190476171,2
France,2008,Hepatitis,5.5785714285714274,3
France,2008,Polio,5.5391463414634154,4
France,2008,Diabetes,5.3194949494949473,5
Saudi Arabia,2016,Polio,5.67549019607843,1
Saudi Arabia,2016,Malaria,5.328981481481482,2
Saudi Arabia,2016,Influenza,5.2777173913043489,3
Saudi Arabia,2016,Asthma,5.2643564356435633,4
Saudi Arabia,2016,Alzheimer's Disease,5.2013178294573645,5
Saudi Arabia,2017,Tuberculosis,5.50039603960396,1
Saudi Arabia,2017,Polio,5.3469047619047609,2
Saudi Arabia,2017,Alzheimer's Disease,5.2209574468085114,3
Saudi Arabia,2017,Rabies,5.1720481927710829,4
Saudi Arabia,2017,Measles,5.0878217821782163,5
Japan,2019,Polio,5.6796551724137929,1
Japan,2019,Alzheimer's Disease,5.4002752293577965,2
Japan,2019,Cancer,5.335,3
Japan,2019,HIV/AIDS,5.3199999999999994,4
Japan,2019,Influenza,5.271309523809526,5
China,2022,Dengue,5.4204255319148924,1
China,2022,COVID-19,5.3593617021276607,2
China,2022,Alzheimer's Disease,5.2637634408602167,3
China,2022,Rabies,5.2636458333333342,4
China,2022,Zika,5.2460638297872375,5
Germany,2012,Polio,5.4642857142857162,1
Germany,2012,Rabies,5.3954255319148938,2
Germany,2012,Diabetes,5.3895145631067933,3
Germany,2012,HIV/AIDS,5.36372093023256,4
Germany,2012,Alzheimer's Disease,5.3086324786324779,5
Russia,2017,Influenza,5.7508510638297867,1
Russia,2017,Cancer,5.5698958333333337,2
Russia,2017,COVID-19,5.4099999999999975,3
Russia,2017,Rabies,5.3769230769230782,4
Russia,2017,Leprosy,5.1680909090909086,5
France,2024,COVID-19,5.5634905660377347,1
France,2024,Malaria,5.4897916666666671,2
France,2024,Dengue,5.4062244897959184,3
France,2024,Parkinson's Disease,5.4049382716049372,4
France,2024,HIV/AIDS,5.2703883495145636,5
France,2002,Measles,5.5232653061224495,1
France,2002,Hypertension,5.3303571428571415,2
France,2002,Influenza,5.3285567010309292,3
France,2002,Cancer,5.223749999999999,4
France,2002,Asthma,5.1851136363636359,5
China,2006,Asthma,5.4973076923076922,1
China,2006,Cholera,5.4827083333333322,2
China,2006,Zika,5.2890322580645179,3
China,2006,Influenza,5.2069230769230792,4
China,2006,Polio,5.07837837837838,5
India,2008,Hepatitis,5.6261165048543678,1
India,2008,COVID-19,5.4190217391304332,2
India,2008,Leprosy,5.3232352941176471,3
India,2008,Measles,5.3114782608695625,4
India,2008,Polio,5.2151401869158889,5
Japan,2008,Alzheimer's Disease,5.3718947368421066,1
Japan,2008,Hepatitis,5.3699999999999992,2
Japan,2008,Cholera,5.3627368421052646,3
Japan,2008,Parkinson's Disease,5.340117647058821,4
Japan,2008,Measles,5.0297802197802186,5
UK,2011,COVID-19,5.47191489361702,1
UK,2011,Measles,5.3967010309278347,2
UK,2011,Hypertension,5.3587356321839126,3
UK,2011,HIV/AIDS,5.2880000000000011,4
UK,2011,Hepatitis,5.2133027522935809,5
Nigeria,2018,COVID-19,5.5237254901960773,1
Nigeria,2018,Parkinson's Disease,5.3543999999999992,2
Nigeria,2018,Cholera,5.3246923076923069,3
Nigeria,2018,Dengue,5.2624999999999993,4
Nigeria,2018,Polio,5.24833333333333,5
Brazil,2012,Parkinson's Disease,6.0812643678160887,1
Brazil,2012,Zika,5.6099019607843132,2
Brazil,2012,Polio,5.5872413793103473,3
Brazil,2012,Influenza,5.4062637362637354,4
Brazil,2012,Leprosy,5.4045569620253167,5
China,2012,Alzheimer's Disease,5.598571428571427,1
China,2012,Dengue,5.546074766355142,2
China,2012,Parkinson's Disease,5.4159139784946229,3
China,2012,Ebola,5.3749038461538472,4
China,2012,Diabetes,5.3645977011494264,5
Indonesia,2012,Cholera,5.8443956043956025,1
Indonesia,2012,Measles,5.4405154639175226,2
Indonesia,2012,Polio,5.4226086956521744,3
Indonesia,2012,Malaria,5.2332380952380948,4
Indonesia,2012,Parkinson's Disease,5.2325892857142877,5
USA,2015,Cancer,5.5474509803921581,1
USA,2015,Alzheimer's Disease,5.4849056603773594,2
USA,2015,Rabies,5.4694174757281555,3
USA,2015,Asthma,5.44904761904762,4
USA,2015,Diabetes,5.4377659574468087,5
South Africa,2017,Influenza,5.6480722891566248,1
South Africa,2017,Zika,5.4663207547169783,2
South Africa,2017,Ebola,5.4391818181818188,3
South Africa,2017,Leprosy,5.3456382978723394,4
South Africa,2017,Cancer,5.3288172043010791,5
Brazil,2021,Alzheimer's Disease,5.6589763779527553,1
Brazil,2021,Measles,5.5822549019607868,2
Brazil,2021,Cholera,5.4042241379310338,3
Brazil,2021,Polio,5.3234905660377345,4
Brazil,2021,COVID-19,5.240099009900991,5
India,2007,Asthma,5.7734444444444444,1
India,2007,Leprosy,5.6714876033057831,2
India,2007,Cancer,5.4546728971962626,3
India,2007,Malaria,5.3745045045045021,4
India,2007,Cholera,5.3447572815533952,5
Nigeria,2007,Zika,5.7466115702479339,1
Nigeria,2007,Diabetes,5.37873949579832,2
Nigeria,2007,COVID-19,5.3630097087378648,3
Nigeria,2007,Ebola,5.3377272727272729,4
Nigeria,2007,Asthma,5.3324347826087,5
Saudi Arabia,2009,Asthma,5.5940186915887882,1
Saudi Arabia,2009,Alzheimer's Disease,5.3953164556962037,2
Saudi Arabia,2009,Malaria,5.3687962962962956,3
Saudi Arabia,2009,Parkinson's Disease,5.3326966292134816,4
Saudi Arabia,2009,Diabetes,5.2592391304347839,5
Canada,2010,Tuberculosis,5.6909195402298849,1
Canada,2010,HIV/AIDS,5.4257446808510661,2
Canada,2010,COVID-19,5.3793137254901984,3
Canada,2010,Dengue,5.3384693877551026,4
Canada,2010,Influenza,5.2404081632653083,5
Nigeria,2010,Measles,5.6535238095238087,1
Nigeria,2010,Cancer,5.5084403669724757,2
Nigeria,2010,Cholera,5.4903614457831322,3
Nigeria,2010,Polio,5.4281720430107523,4
Nigeria,2010,Influenza,5.3576344086021521,5
Turkey,2002,Ebola,5.6640963855421695,1
Turkey,2002,Polio,5.6207692307692305,2
Turkey,2002,Leprosy,5.6168367346938775,3
Turkey,2002,Dengue,5.4985344827586218,4
Turkey,2002,Alzheimer's Disease,5.3666279069767437,5
Brazil,2003,Cholera,5.7055357142857144,1
Brazil,2003,Parkinson's Disease,5.6895555555555566,2
Brazil,2003,HIV/AIDS,5.4162616822429914,3
Brazil,2003,Hypertension,5.3521212121212134,4
Brazil,2003,Rabies,5.2775757575757556,5
Nigeria,2003,Leprosy,5.5207207207207212,1
Nigeria,2003,Hepatitis,5.4469902912621375,2
Nigeria,2003,Malaria,5.3908510638297873,3
Nigeria,2003,Rabies,5.3642708333333351,4
Nigeria,2003,Asthma,5.3015789473684194,5
Turkey,2003,Leprosy,5.7670103092783469,1
Turkey,2003,Ebola,5.4121176470588255,2
Turkey,2003,Zika,5.4007547169811314,3
Turkey,2003,Influenza,5.339900000000001,4
Turkey,2003,Cancer,5.3192134831460667,5
Brazil,2014,Rabies,5.73046296296296,1
Brazil,2014,Hypertension,5.6402222222222216,2
Brazil,2014,Malaria,5.5024999999999986,3
Brazil,2014,COVID-19,5.3352222222222219,4
Brazil,2014,Polio,5.3056249999999983,5
India,2019,Leprosy,5.3517391304347832,1
India,2019,Cancer,5.3157575757575772,2
India,2019,Ebola,5.2158000000000007,3
India,2019,Measles,5.2077083333333345,4
India,2019,COVID-19,5.0607216494845364,5
Mexico,2021,Influenza,5.691574074074075,1
Mexico,2021,Leprosy,5.5794354838709674,2
Mexico,2021,Tuberculosis,5.4579279279279271,3
Mexico,2021,Measles,5.4479120879120888,4
Mexico,2021,Ebola,5.4337931034482763,5
Germany,2022,Leprosy,5.6018947368421053,1
Germany,2022,Dengue,5.4871910112359563,2
Germany,2022,Diabetes,5.4006194690265481,3
Germany,2022,Asthma,5.2385585585585579,4
Germany,2022,Zika,5.15179775280899,5
South Korea,2000,Parkinson's Disease,5.9086238532110089,1
South Korea,2000,Cholera,5.5913861386138581,2
South Korea,2000,Polio,5.5830864197530854,3
South Korea,2000,Asthma,5.4286776859504124,4
South Korea,2000,Cancer,5.3972340425531939,5
Brazil,2009,Polio,5.6816455696202546,1
Brazil,2009,Rabies,5.554747474747475,2
Brazil,2009,Cancer,5.45967032967033,3
Brazil,2009,Cholera,5.313220338983049,4
Brazil,2009,Parkinson's Disease,5.2876470588235289,5
Italy,2009,Dengue,5.2990721649484547,1
Italy,2009,Alzheimer's Disease,5.20684210526316,2
Italy,2009,Ebola,5.2020192307692312,3
Italy,2009,COVID-19,5.2012727272727295,4
Italy,2009,Tuberculosis,5.1880459770114955,5
Saudi Arabia,2014,Tuberculosis,5.4024489795918367,1
Saudi Arabia,2014,Zika,5.371030927835049,2
Saudi Arabia,2014,Hypertension,5.351869158878503,3
Saudi Arabia,2014,Hepatitis,5.3283333333333358,4
Saudi Arabia,2014,Parkinson's Disease,5.3211235955056173,5
South Africa,2018,Malaria,5.3905714285714295,1
South Africa,2018,Cancer,5.3744736842105256,2
South Africa,2018,COVID-19,5.3277884615384616,3
South Africa,2018,Influenza,5.3085436893203877,4
South Africa,2018,Rabies,5.2110784313725516,5
Russia,2001,Diabetes,5.5886597938144327,1
Russia,2001,Measles,5.3748913043478241,2
Russia,2001,Cancer,5.3679999999999977,3
Russia,2001,Rabies,5.3375581395348828,4
Russia,2001,Hepatitis,5.3004166666666643,5
Russia,2009,Malaria,5.4583157894736827,1
Russia,2009,Tuberculosis,5.42425531914894,2
Russia,2009,Leprosy,5.2590804597701144,3
Russia,2009,Alzheimer's Disease,5.2559550561797774,4
Russia,2009,Polio,5.2289795918367332,5
Italy,2011,Malaria,5.4352941176470582,1
Italy,2011,Ebola,5.3664285714285711,2
Italy,2011,Parkinson's Disease,5.3521,3
Italy,2011,Dengue,5.2975268817204295,4
Italy,2011,Measles,5.2676250000000024,5
China,2013,Zika,5.7131958762886583,1
China,2013,Diabetes,5.4773148148148145,2
China,2013,Hypertension,5.4148958333333352,3
China,2013,Influenza,5.3967901234567917,4
China,2013,Parkinson's Disease,5.3449541284403663,5
Italy,2015,Tuberculosis,5.4241558441558428,1
Italy,2015,Polio,5.3911224489795906,2
Italy,2015,Alzheimer's Disease,5.3783157894736826,3
Italy,2015,Cholera,5.3242574257425712,4
Italy,2015,Rabies,5.2504,5
Australia,2017,Influenza,5.5145161290322582,1
Australia,2017,Hepatitis,5.4064485981308437,2
Australia,2017,Diabetes,5.3960526315789457,3
Australia,2017,Tuberculosis,5.3944444444444422,4
Australia,2017,Leprosy,5.3623809523809509,5
USA,2020,Parkinson's Disease,5.694285714285714,1
USA,2020,Zika,5.4940206185567009,2
USA,2020,Dengue,5.4176470588235279,3
USA,2020,Polio,5.2912621359223282,4
USA,2020,Malaria,5.21815789473684,5
South Africa,2022,Asthma,5.7643434343434352,1
South Africa,2022,Hypertension,5.3496470588235319,2
South Africa,2022,Tuberculosis,5.3272727272727245,3
South Africa,2022,Polio,5.26214953271028,4
South Africa,2022,Cholera,5.2139361702127651,5
